Year Total	Male	Female
1970			
 60-64 	2650513.000000	1364567.250000	1285945.750000
 65-69 	1971878.000000	1008329.125000	963548.937500
 70-74 	1346620.375000	685363.687500	661256.687500
 75-79 	773079.875000	398006.250000	375073.593750
 80+ 	445555.718750	232848.953125	212706.765625
Total	123174848.000000	62890400.000000	60284448.000000
1998			
 0-4	16321448.000000	8323211.000000	7998237.500000
 5-9	15746818.000000	8028756.500000	7718061.000000
 10-14 	15129250.000000	7714815.000000	7414435.500000
 15-19 	13861572.000000	7065655.000000	6795917.500000
 20-24 	12162518.000000	6162188.000000	6000330.000000
 25-29 	10536979.000000	5334901.500000	5202078.000000
 30-34 	9610724.000000	4880050.000000	4730674.000000
 35-39 	7694665.000000	3947698.750000	3746966.250000
 40-44 	5311584.000000	2769247.000000	2542337.000000
 45-49 	4201884.000000	2197125.250000	2004759.000000
 50-54 	4084632.250000	2096485.750000	1988146.500000
 55-59 	3519127.000000	1792285.750000	1726841.250000
 60-64 	2739725.500000	1408234.375000	1331491.250000
 65-69 	2038572.625000	1044874.687500	993697.937500
 70-74 	1398166.875000	710505.562500	687661.312500
 75-79 	820584.437500	420776.031250	399808.406250
 80+ 	486416.812500	253899.343750	232517.468750
Total	125664672.000000	64150708.000000	61513960.000000
1999			
 0-4	16343026.000000	8334988.000000	8008038.000000
 5-9	15791479.000000	8053134.500000	7738344.500000
 10-14 	15271438.000000	7786713.000000	7484724.500000
 15-19 	14121178.000000	7201733.000000	6919445.000000
 20-24 	12481444.000000	6322758.000000	6158686.500000
 25-29 	10689123.000000	5412541.500000	5276581.500000
 30-34 	9885083.000000	5006756.000000	4878327.000000
